E4-10_086_0013	UniRef50_A0A5A8C4M7	0.398	254	149	0	71	324	212	459	3.086E-45	177	E4-10_086_0013 name=14_13	UniRef50_A0A5A8C4M7 Uncharacterized protein n=6 Tax=Cafeteria roenbergensis TaxID=33653 RepID=A0A5A8C4M7_CAFRO	Cafeteria roenbergensis
E4-10_086_0013	UniRef50_A0A1L4BKA1	0.360	254	160	0	83	336	51	301	1.744E-29	130	E4-10_086_0013 name=14_13	UniRef50_A0A1L4BKA1 Putative FtsK-HerA family ATPase n=2 Tax=Cafeteriavirus-dependent mavirus TaxID=1932923 RepID=A0A1L4BKA1_9VIRU	Cafeteriavirus-dependent mavirus
E4-10_086_0013	UniRef50_A0A5A8C8E9	0.396	164	94	0	71	234	8	163	9.636E-25	116	E4-10_086_0013 name=14_13	UniRef50_A0A5A8C8E9 Uncharacterized protein n=1 Tax=Cafeteria roenbergensis TaxID=33653 RepID=A0A5A8C8E9_CAFRO	Cafeteria roenbergensis
E4-10_086_0013	UniRef50_A0A0A0RRZ4	0.234	294	178	0	49	342	80	312	1.815E-09	69	E4-10_086_0013 name=14_13	UniRef50_A0A0A0RRZ4 Putative packaging ATPase n=1 Tax=Yellowstone Lake virophage 5 TaxID=1557033 RepID=A0A0A0RRZ4_9VIRU	Yellowstone Lake virophage 5
E4-10_086_0013	UniRef50_A0A0R5K4K5	0.290	226	124	0	100	325	60	234	2.421E-09	69	E4-10_086_0013 name=14_13	UniRef50_A0A0R5K4K5 Putative FtsK-HerA family ATPase n=3 Tax=root TaxID=1 RepID=A0A0R5K4K5_9VIRU	root
E4-10_086_0013	UniRef50_A0A6G6XMG2	0.233	226	133	0	100	325	66	239	3.996E-05	55	E4-10_086_0013 name=14_13	UniRef50_A0A6G6XMG2 Putative packaging ATPase n=1 Tax=Dishui Lake virophage 3 TaxID=2704066 RepID=A0A6G6XMG2_9VIRU	Dishui Lake virophage 3
E4-10_086_0013	UniRef50_A0A481Z2P8	0.303	122	84	0	222	342	196	317	6.791E-04	51	E4-10_086_0013 name=14_13	UniRef50_A0A481Z2P8 Uncharacterized protein n=1 Tax=Pithovirus LCPAC001 TaxID=2506585 RepID=A0A481Z2P8_9VIRU	Pithovirus LCPAC001
E4-10_086_0015	UniRef50_A0A5A8C7I0	0.474	59	30	0	119	177	90	147	2.782E-04	52	E4-10_086_0015 name=14_15	UniRef50_A0A5A8C7I0 Uncharacterized protein n=1 Tax=Cafeteria roenbergensis TaxID=33653 RepID=A0A5A8C7I0_CAFRO	Cafeteria roenbergensis
Cflag_017B_0016	UniRef50_A0A519SQG7	0.344	340	220	0	8	347	2	338	4.168E-54	203	Cflag_017B_0016 name=30_16	UniRef50_A0A519SQG7 Transposase n=1 Tax=Flavobacterium sp. TaxID=239 RepID=A0A519SQG7_FLASP	Flavobacterium sp.
Cflag_017B_0016	UniRef50_A0A519SWF1	0.358	316	197	0	38	345	31	346	4.601E-50	192	Cflag_017B_0016 name=30_16	UniRef50_A0A519SWF1 Transposase n=1 Tax=Flavobacterium sp. TaxID=239 RepID=A0A519SWF1_FLASP	Flavobacterium sp.
Cflag_017B_0016	UniRef50_A0A519S580	0.367	302	178	0	12	293	7	308	1.443E-46	181	Cflag_017B_0016 name=30_16	UniRef50_A0A519S580 Integrase catalytic domain-containing protein n=2 Tax=Flavobacterium sp. TaxID=239 RepID=A0A519S580_FLASP	Flavobacterium sp.
Cflag_017B_0016	UniRef50_A0A6A5AA61	0.462	198	105	0	25	222	20	215	6.976E-44	173	Cflag_017B_0016 name=30_16	UniRef50_A0A6A5AA61 Integrase catalytic domain-containing protein n=2 Tax=Aphanomyces astaci TaxID=112090 RepID=A0A6A5AA61_9STRA	Aphanomyces astaci
Cflag_017B_0016	UniRef50_A0A6A5AJW9	0.444	153	83	0	25	177	21	171	3.357E-35	148	Cflag_017B_0016 name=30_16	UniRef50_A0A6A5AJW9 Integrase catalytic domain-containing protein n=1 Tax=Aphanomyces astaci TaxID=112090 RepID=A0A6A5AJW9_9STRA	Aphanomyces astaci
Cflag_017B_0016	UniRef50_A0A519QJT3	0.392	181	107	0	29	209	17	193	3.202E-31	136	Cflag_017B_0016 name=30_16	UniRef50_A0A519QJT3 Transposase n=1 Tax=Flavobacterium sp. TaxID=239 RepID=A0A519QJT3_FLASP	Flavobacterium sp.
Cflag_017B_0016	UniRef50_D3BN63	0.321	328	219	0	13	335	8	335	1.082E-30	134	Cflag_017B_0016 name=30_16	UniRef50_D3BN63 Uncharacterized protein n=2 Tax=Acytosteliales TaxID=2058181 RepID=D3BN63_POLPP	Acytosteliales
Cflag_017B_0016	UniRef50_A0A151ZH42	0.340	285	186	0	14	298	16	298	9.703E-27	123	Cflag_017B_0016 name=30_16	UniRef50_A0A151ZH42 Integrase catalytic domain-containing protein n=1 Tax=Tieghemostelium lacteum TaxID=361077 RepID=A0A151ZH42_9MYCE	Tieghemostelium lacteum
Cflag_017B_0016	UniRef50_A0A2Z6QYP9	0.294	305	204	0	46	335	49	353	6.016E-23	111	Cflag_017B_0016 name=30_16	UniRef50_A0A2Z6QYP9 Uncharacterized protein n=1 Tax=Rhizophagus clarus TaxID=94130 RepID=A0A2Z6QYP9_9GLOM	Rhizophagus clarus
Cflag_017B_0016	UniRef50_A0A519UJY9	0.291	211	149	0	132	342	6	216	2.691E-22	109	Cflag_017B_0016 name=30_16	UniRef50_A0A519UJY9 Uncharacterized protein n=1 Tax=Pedobacter sp. TaxID=1411316 RepID=A0A519UJY9_9SPHI	Pedobacter sp.
Cflag_017B_0016	UniRef50_UPI0006448A9F	0.407	152	87	0	52	203	53	199	1.761E-20	104	Cflag_017B_0016 name=30_16	UniRef50_UPI0006448A9F hypothetical protein n=1 Tax=Acytostelium subglobosum LB1 TaxID=1410327 RepID=UPI0006448A9F	Acytostelium subglobosum LB1
Cflag_017B_0016	UniRef50_A0A4Q5T0P3	0.425	120	66	0	8	127	2	117	4.637E-19	99	Cflag_017B_0016 name=30_16	UniRef50_A0A4Q5T0P3 Integrase catalytic domain-containing protein n=2 Tax=cellular organisms TaxID=131567 RepID=A0A4Q5T0P3_9BACT	cellular organisms
Cflag_017B_0016	UniRef50_K7JCH6	0.268	305	222	0	31	334	299	603	1.618E-17	94	Cflag_017B_0016 name=30_16	UniRef50_K7JCH6 Uncharacterized protein n=1 Tax=Nasonia vitripennis TaxID=7425 RepID=K7JCH6_NASVI	Nasonia vitripennis
Cflag_017B_0016	UniRef50_A0A6A4ZFT5	0.415	106	61	0	96	200	2	107	3.349E-14	84	Cflag_017B_0016 name=30_16	UniRef50_A0A6A4ZFT5 Integrase catalytic domain-containing protein n=1 Tax=Aphanomyces astaci TaxID=112090 RepID=A0A6A4ZFT5_9STRA	Aphanomyces astaci
Cflag_017B_0016	UniRef50_UPI00148A7777	0.242	302	213	0	51	332	82	383	4.611E-13	81	Cflag_017B_0016 name=30_16	UniRef50_UPI00148A7777 uncharacterized protein LOC117685883 n=5 Tax=Pteriomorphia TaxID=6545 RepID=UPI00148A7777	Pteriomorphia
Cflag_017B_0016	UniRef50_K7JC05	0.256	293	214	0	33	320	158	450	4.611E-13	81	Cflag_017B_0016 name=30_16	UniRef50_K7JC05 Uncharacterized protein n=1 Tax=Nasonia vitripennis TaxID=7425 RepID=K7JC05_NASVI	Nasonia vitripennis
Cflag_017B_0016	UniRef50_A0A1Q3PCJ6	0.248	311	233	0	17	327	63	373	1.102E-12	79	Cflag_017B_0016 name=30_16	UniRef50_A0A1Q3PCJ6 Uncharacterized protein n=1 Tax=Alphaproteobacteria bacterium 33-17 TaxID=1895704 RepID=A0A1Q3PCJ6_9PROT	Alphaproteobacteria bacterium 33-17
Cflag_017B_0016	UniRef50_A0A015LFA3	0.255	279	185	0	57	335	1	249	4.699E-12	78	Cflag_017B_0016 name=30_16	UniRef50_A0A015LFA3 Chromo domain-containing protein n=16 Tax=Rhizophagus TaxID=1129544 RepID=A0A015LFA3_RHIIW	Rhizophagus
Cflag_017B_0016	UniRef50_A0A443RZB0	0.228	285	219	0	51	335	78	362	1.128E-10	73	Cflag_017B_0016 name=30_16	UniRef50_A0A443RZB0 Uncharacterized protein n=2 Tax=Parasitengona TaxID=83141 RepID=A0A443RZB0_9ACAR	Parasitengona
Cflag_017B_0016	UniRef50_A0A4Y2FU48	0.235	276	204	0	51	326	73	340	2.007E-10	72	Cflag_017B_0016 name=30_16	UniRef50_A0A4Y2FU48 Uncharacterized transposon-derived protein F54H12.3 n=10 Tax=Araneus ventricosus TaxID=182803 RepID=A0A4Y2FU48_ARAVE	Araneus ventricosus
Cflag_017B_0016	UniRef50_A0A158P4A7	0.306	238	149	0	21	236	42	279	1.126E-09	70	Cflag_017B_0016 name=30_16	UniRef50_A0A158P4A7 Integrase catalytic domain-containing protein n=4 Tax=Tetranychus urticae TaxID=32264 RepID=A0A158P4A7_TETUR	Tetranychus urticae
Cflag_017B_0016	UniRef50_A0A4Q5T243	0.476	63	32	0	29	91	20	82	1.501E-09	70	Cflag_017B_0016 name=30_16	UniRef50_A0A4Q5T243 Uncharacterized protein n=1 Tax=Chitinophagaceae bacterium TaxID=1869212 RepID=A0A4Q5T243_9BACT	Chitinophagaceae bacterium
Cflag_017B_0016	UniRef50_A0A443QJH3	0.197	276	221	0	51	326	258	533	2.000E-09	69	Cflag_017B_0016 name=30_16	UniRef50_A0A443QJH3 Uncharacterized protein (Fragment) n=2 Tax=Dinothrombium tinctorium TaxID=1965070 RepID=A0A443QJH3_9ACAR	Dinothrombium tinctorium
Cflag_017B_0016	UniRef50_UPI0009E4C12C	0.400	117	69	0	47	162	6	122	2.664E-09	69	Cflag_017B_0016 name=30_16	UniRef50_UPI0009E4C12C uncharacterized protein LOC110041829 n=1 Tax=Orbicella faveolata TaxID=48498 RepID=UPI0009E4C12C	Orbicella faveolata
Cflag_017B_0016	UniRef50_A0A2Z6RSI2	0.305	134	91	0	46	177	43	176	4.726E-09	68	Cflag_017B_0016 name=30_16	UniRef50_A0A2Z6RSI2 Integrase catalytic domain-containing protein n=3 Tax=Rhizophagus TaxID=1129544 RepID=A0A2Z6RSI2_9GLOM	Rhizophagus
Cflag_017B_0016	UniRef50_UPI00148AC286	0.350	150	90	0	47	196	73	212	4.726E-09	68	Cflag_017B_0016 name=30_16	UniRef50_UPI00148AC286 uncharacterized protein LOC117688606 n=1 Tax=Crassostrea gigas TaxID=29159 RepID=UPI00148AC286	Crassostrea gigas
Cflag_017B_0016	UniRef50_A0A2B4SDK0	0.370	120	75	0	47	166	127	246	8.380E-09	67	Cflag_017B_0016 name=30_16	UniRef50_A0A2B4SDK0 Uncharacterized transposon-derived protein F54H12.3 n=1 Tax=Stylophora pistillata TaxID=50429 RepID=A0A2B4SDK0_STYPI	Stylophora pistillata
Cflag_017B_0016	UniRef50_UPI0009E19AD0	0.352	116	75	0	47	162	74	189	1.485E-08	66	Cflag_017B_0016 name=30_16	UniRef50_UPI0009E19AD0 uncharacterized protein LOC110058025 n=1 Tax=Orbicella faveolata TaxID=48498 RepID=UPI0009E19AD0	Orbicella faveolata
Cflag_017B_0016	UniRef50_E3NAW3	0.253	310	227	0	6	315	305	609	2.631E-08	66	Cflag_017B_0016 name=30_16	UniRef50_E3NAW3 Uncharacterized protein n=10 Tax=Caenorhabditis TaxID=6237 RepID=E3NAW3_CAERE	Caenorhabditis
Cflag_017B_0016	UniRef50_W4XLM4	0.256	273	199	0	31	303	61	328	3.501E-08	65	Cflag_017B_0016 name=30_16	UniRef50_W4XLM4 Integrase catalytic domain-containing protein n=2 Tax=Strongylocentrotus purpuratus TaxID=7668 RepID=W4XLM4_STRPU	Strongylocentrotus purpuratus
Cflag_017B_0016	UniRef50_E3NVI9	0.233	328	239	0	6	333	36	347	6.198E-08	64	Cflag_017B_0016 name=30_16	UniRef50_E3NVI9 Uncharacterized protein n=1 Tax=Caenorhabditis remanei TaxID=31234 RepID=E3NVI9_CAERE	Caenorhabditis remanei
Cflag_017B_0016	UniRef50_A0A183BIY0	0.279	195	133	0	51	245	35	220	8.245E-08	64	Cflag_017B_0016 name=30_16	UniRef50_A0A183BIY0 Integrase catalytic domain-containing protein n=1 Tax=Globodera pallida TaxID=36090 RepID=A0A183BIY0_GLOPA	Globodera pallida
Cflag_017B_0016	UniRef50_E3NLY8	0.236	328	238	0	6	333	591	902	8.245E-08	64	Cflag_017B_0016 name=30_16	UniRef50_E3NLY8 Uncharacterized protein n=3 Tax=Caenorhabditis TaxID=6237 RepID=E3NLY8_CAERE	Caenorhabditis
Cflag_017B_0016	UniRef50_A0A2B4RPV0	0.228	269	203	0	61	329	204	467	8.245E-08	64	Cflag_017B_0016 name=30_16	UniRef50_A0A2B4RPV0 PiggyBac transposable element-derived protein 5 n=1 Tax=Stylophora pistillata TaxID=50429 RepID=A0A2B4RPV0_STYPI	Stylophora pistillata
Cflag_017B_0016	UniRef50_A0A2Z6R0Z2	0.317	123	82	0	57	177	1	123	1.097E-07	64	Cflag_017B_0016 name=30_16	UniRef50_A0A2Z6R0Z2 Integrase catalytic domain-containing protein n=2 Tax=Rhizophagus TaxID=1129544 RepID=A0A2Z6R0Z2_9GLOM	Rhizophagus
Cflag_017B_0016	UniRef50_UPI000BAF0D96	0.215	270	208	0	51	316	81	350	1.097E-07	64	Cflag_017B_0016 name=30_16	UniRef50_UPI000BAF0D96 uncharacterized protein LOC111109007 n=4 Tax=Pteriomorphia TaxID=6545 RepID=UPI000BAF0D96	Pteriomorphia
Cflag_017B_0016	UniRef50_A0A6H5J877	0.249	255	185	0	82	328	557	811	1.458E-07	63	Cflag_017B_0016 name=30_16	UniRef50_A0A6H5J877 Uncharacterized protein n=2 Tax=Trichogramma brassicae TaxID=86971 RepID=A0A6H5J877_9HYME	Trichogramma brassicae
Cflag_017B_0016	UniRef50_K7JCJ9	0.233	284	200	0	51	334	489	750	1.939E-07	63	Cflag_017B_0016 name=30_16	UniRef50_K7JCJ9 DNA-directed DNA polymerase n=1 Tax=Nasonia vitripennis TaxID=7425 RepID=K7JCJ9_NASVI	Nasonia vitripennis
Cflag_017B_0016	UniRef50_A0A267EA51	0.235	300	226	0	30	326	68	367	2.579E-07	63	Cflag_017B_0016 name=30_16	UniRef50_A0A267EA51 Uncharacterized protein n=1 Tax=Macrostomum lignano TaxID=282301 RepID=A0A267EA51_9PLAT	Macrostomum lignano
Cflag_017B_0016	UniRef50_G0PM19	0.417	99	57	0	41	139	654	751	2.579E-07	63	Cflag_017B_0016 name=30_16	UniRef50_G0PM19 Integrase catalytic domain-containing protein n=2 Tax=Caenorhabditis TaxID=6237 RepID=G0PM19_CAEBE	Caenorhabditis
Cflag_017B_0016	UniRef50_A0A1I8C314	0.290	165	115	0	39	201	309	473	2.579E-07	63	Cflag_017B_0016 name=30_16	UniRef50_A0A1I8C314 Integrase catalytic domain-containing protein n=2 Tax=Meloidogyne hapla TaxID=6305 RepID=A0A1I8C314_MELHA	Meloidogyne hapla
Cflag_017B_0016	UniRef50_UPI000DBEF12B	0.302	137	94	0	34	169	55	191	3.429E-07	62	Cflag_017B_0016 name=30_16	UniRef50_UPI000DBEF12B uncharacterized protein LOC112589907 n=3 Tax=Apocrita TaxID=7400 RepID=UPI000DBEF12B	Apocrita
Cflag_017B_0016	UniRef50_A0A2H9T5R1	0.256	282	205	0	51	332	84	360	4.558E-07	62	Cflag_017B_0016 name=30_16	UniRef50_A0A2H9T5R1 Uncharacterized protein n=1 Tax=invertebrate metagenome TaxID=1711999 RepID=A0A2H9T5R1_9ZZZZ	invertebrate metagenome
Cflag_017B_0016	UniRef50_E3N9J2	0.280	218	154	0	47	264	292	506	4.558E-07	62	Cflag_017B_0016 name=30_16	UniRef50_E3N9J2 Integrase catalytic domain-containing protein n=9 Tax=Caenorhabditis TaxID=6237 RepID=E3N9J2_CAERE	Caenorhabditis
Cflag_017B_0016	UniRef50_I1BMT8	0.229	307	206	0	59	326	379	685	4.558E-07	62	Cflag_017B_0016 name=30_16	UniRef50_I1BMT8 RNA-directed DNA polymerase n=5 Tax=Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) TaxID=246409 RepID=I1BMT8_RHIO9	Rhizopus delemar RA 99-880
Cflag_017B_0016	UniRef50_I1CR80	0.227	336	230	0	47	344	1194	1529	4.558E-07	62	Cflag_017B_0016 name=30_16	UniRef50_I1CR80 Reverse transcriptase n=6 Tax=Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) TaxID=246409 RepID=I1CR80_RHIO9	Rhizopus delemar RA 99-880
Cflag_017B_0016	UniRef50_A0A2Z6RAA9	0.275	214	145	0	135	335	3	216	6.058E-07	61	Cflag_017B_0016 name=30_16	UniRef50_A0A2Z6RAA9 Chromo domain-containing protein n=5 Tax=Rhizophagus clarus TaxID=94130 RepID=A0A2Z6RAA9_9GLOM	Rhizophagus clarus
Cflag_017B_0016	UniRef50_A0A443S1H0	0.327	119	79	0	47	165	73	190	8.052E-07	61	Cflag_017B_0016 name=30_16	UniRef50_A0A443S1H0 Integrase catalytic domain-containing protein (Fragment) n=1 Tax=Leptotrombidium deliense TaxID=299467 RepID=A0A443S1H0_9ACAR	Leptotrombidium deliense
Cflag_017B_0016	UniRef50_A0A443RSS4	0.270	179	123	0	51	220	24	202	1.070E-06	61	Cflag_017B_0016 name=30_16	UniRef50_A0A443RSS4 Integrase catalytic domain-containing protein (Fragment) n=3 Tax=Leptotrombidium deliense TaxID=299467 RepID=A0A443RSS4_9ACAR	Leptotrombidium deliense
Cflag_017B_0016	UniRef50_UPI00145893B0	0.370	100	60	0	51	150	84	179	1.422E-06	60	Cflag_017B_0016 name=30_16	UniRef50_UPI00145893B0 uncharacterized protein LOC117341391 n=1 Tax=Pecten maximus TaxID=6579 RepID=UPI00145893B0	Pecten maximus
Cflag_017B_0016	UniRef50_A0A661F6T2	0.237	276	205	0	51	326	81	350	1.422E-06	60	Cflag_017B_0016 name=30_16	UniRef50_A0A661F6T2 Uncharacterized protein n=1 Tax=Gammaproteobacteria bacterium TaxID=1913989 RepID=A0A661F6T2_9GAMM	Gammaproteobacteria bacterium
Cflag_017B_0016	UniRef50_A0A3R7QPJ6	0.300	159	104	0	40	198	499	647	1.889E-06	60	Cflag_017B_0016 name=30_16	UniRef50_A0A3R7QPJ6 Reverse transcriptase n=2 Tax=Penaeus vannamei TaxID=6689 RepID=A0A3R7QPJ6_PENVA	Penaeus vannamei
Cflag_017B_0016	UniRef50_E3NVM4	0.314	151	95	0	51	190	165	315	3.334E-06	59	Cflag_017B_0016 name=30_16	UniRef50_E3NVM4 Integrase catalytic domain-containing protein n=3 Tax=Caenorhabditis TaxID=6237 RepID=E3NVM4_CAERE	Caenorhabditis
Cflag_017B_0016	UniRef50_A0A257PHH0	0.320	101	67	0	58	156	82	182	4.429E-06	59	Cflag_017B_0016 name=30_16	UniRef50_A0A257PHH0 Integrase catalytic domain-containing protein n=1 Tax=Rhodospirillales bacterium 20-64-7 TaxID=1970566 RepID=A0A257PHH0_9PROT	Rhodospirillales bacterium 20-64-7
Cflag_017B_0016	UniRef50_G0MAK9	0.276	215	153	0	47	261	76	287	5.882E-06	58	Cflag_017B_0016 name=30_16	UniRef50_G0MAK9 Integrase catalytic domain-containing protein n=3 Tax=Caenorhabditis TaxID=6237 RepID=G0MAK9_CAEBE	Caenorhabditis
Cflag_017B_0016	UniRef50_I1BP76	0.229	332	225	0	57	349	17	348	5.882E-06	58	Cflag_017B_0016 name=30_16	UniRef50_I1BP76 Uncharacterized protein n=2 Tax=Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) TaxID=246409 RepID=I1BP76_RHIO9	Rhizopus delemar RA 99-880
Cflag_017B_0016	UniRef50_A0A2B4R3S7	0.242	266	199	0	61	326	150	413	5.882E-06	58	Cflag_017B_0016 name=30_16	UniRef50_A0A2B4R3S7 Uncharacterized transposon-derived protein F54H12.3 n=1 Tax=Stylophora pistillata TaxID=50429 RepID=A0A2B4R3S7_STYPI	Stylophora pistillata
Cflag_017B_0016	UniRef50_A0A1A8UJJ6	0.333	116	74	0	51	166	79	190	5.882E-06	58	Cflag_017B_0016 name=30_16	UniRef50_A0A1A8UJJ6 Gypsy retrotransposon integrase 1 (Fragment) n=1 Tax=Nothobranchius furzeri TaxID=105023 RepID=A0A1A8UJJ6_NOTFU	Nothobranchius furzeri
Cflag_017B_0016	UniRef50_A0A1A7ZPP1	0.333	116	74	0	51	166	79	190	5.882E-06	58	Cflag_017B_0016 name=30_16	UniRef50_A0A1A7ZPP1 Gypsy retrotransposon integrase 1 n=2 Tax=Nothobranchius TaxID=28779 RepID=A0A1A7ZPP1_NOTFU	Nothobranchius
Cflag_017B_0016	UniRef50_A0A0K6GFM9	0.229	335	222	0	44	332	1090	1424	5.882E-06	58	Cflag_017B_0016 name=30_16	UniRef50_A0A0K6GFM9 RNA-directed DNA polymerase n=5 Tax=Rhizoctonia solani TaxID=456999 RepID=A0A0K6GFM9_9AGAM	Rhizoctonia solani
Cflag_017B_0016	UniRef50_UPI000DBEF033	0.324	112	74	0	51	162	31	141	7.812E-06	58	Cflag_017B_0016 name=30_16	UniRef50_UPI000DBEF033 uncharacterized protein LOC112590224 n=1 Tax=Harpegnathos saltator TaxID=610380 RepID=UPI000DBEF033	Harpegnathos saltator
Cflag_017B_0016	UniRef50_A0A6I9VVQ6	0.271	138	99	0	33	169	54	191	1.037E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A6I9VVQ6 uncharacterized protein LOC105423016 n=3 Tax=Myrmicinae TaxID=34695 RepID=A0A6I9VVQ6_9HYME	Myrmicinae
Cflag_017B_0016	UniRef50_A0A183CA95	0.273	182	124	0	50	220	566	747	1.037E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A183CA95 Integrase catalytic domain-containing protein n=1 Tax=Globodera pallida TaxID=36090 RepID=A0A183CA95_GLOPA	Globodera pallida
Cflag_017B_0016	UniRef50_A0A2R5L693	0.283	186	123	0	4	189	23	194	1.377E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A2R5L693 Integrase catalytic domain-containing protein (Fragment) n=1 Tax=Ornithodoros turicata TaxID=34597 RepID=A0A2R5L693_9ACAR	Ornithodoros turicata
Cflag_017B_0016	UniRef50_A0A2B4R1R5	0.250	266	194	0	61	326	405	663	1.377E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A2B4R1R5 Uncharacterized transposon-derived protein F54H12.3 n=2 Tax=Stylophora pistillata TaxID=50429 RepID=A0A2B4R1R5_STYPI	Stylophora pistillata
Cflag_017B_0016	UniRef50_W4Z0I4	0.327	115	76	0	52	166	1118	1231	1.377E-05	57	Cflag_017B_0016 name=30_16	UniRef50_W4Z0I4 Integrase catalytic domain-containing protein n=1 Tax=Strongylocentrotus purpuratus TaxID=7668 RepID=W4Z0I4_STRPU	Strongylocentrotus purpuratus
Cflag_017B_0016	UniRef50_A0A2H0V4R8	0.273	125	88	0	53	177	146	267	1.829E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A2H0V4R8 Integrase catalytic domain-containing protein n=8 Tax=Bacteria TaxID=2 RepID=A0A2H0V4R8_9BACT	Bacteria
Cflag_017B_0016	UniRef50_A0A6H5I360	0.366	106	65	0	30	135	229	332	1.829E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A6H5I360 Integrase catalytic domain-containing protein n=2 Tax=Trichogramma brassicae TaxID=86971 RepID=A0A6H5I360_9HYME	Trichogramma brassicae
Cflag_017B_0016	UniRef50_A0A150FUA5	0.296	128	84	0	57	184	49	169	1.829E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A150FUA5 Uncharacterized protein n=1 Tax=Gonium pectorale TaxID=33097 RepID=A0A150FUA5_GONPE	Gonium pectorale
Cflag_017B_0016	UniRef50_A0A150H605	0.296	128	84	0	57	184	2403	2523	1.829E-05	57	Cflag_017B_0016 name=30_16	UniRef50_A0A150H605 RNA-directed DNA polymerase n=1 Tax=Gonium pectorale TaxID=33097 RepID=A0A150H605_GONPE	Gonium pectorale
Cflag_017B_0016	UniRef50_UPI00143DA7DA	0.315	112	75	0	51	162	39	149	3.222E-05	56	Cflag_017B_0016 name=30_16	UniRef50_UPI00143DA7DA uncharacterized protein LOC117171135 n=1 Tax=Belonocnema treatae TaxID=1159321 RepID=UPI00143DA7DA	Belonocnema treatae
Cflag_017B_0016	UniRef50_A0A423TBZ6	0.301	145	94	0	40	184	274	408	3.222E-05	56	Cflag_017B_0016 name=30_16	UniRef50_A0A423TBZ6 Reverse transcriptase n=2 Tax=Penaeus vannamei TaxID=6689 RepID=A0A423TBZ6_PENVA	Penaeus vannamei
